ID;NAME;EVA_ID
RMN;Mannheim-Neckarau;8003844
RMNS;Mannheim-Neckarstadt;8006511
RMA;Mannheim-Rheinau;8003845
RMSE;Mannheim-Seckenheim;8003847
RMW;Mannheim-Waldhof;8003848
RMBO;Marbach Ost (Villingen-Schwenningen);8003857
RMBW;Marbach West(Villingen-Schwenningen);8003854
TMBM;Marbach(b Münsingen);8070481
TMB;Marbach(Neckar);8003853
TGRA;Marbach-Grafeneck;8003851
EMHD;Marbeck-Heiden;8003855
FMBS;Marburg Süd;8003856
FMBG;Marburg(Lahn);8000337
MMRN;Maria Rain;8003859
EMV;Maria Veen;8003860
LMBN;Marienborn;8012302
HMAR;Marienhafe;8003866
KMAH;Marienheide;8070483
RMAD;Markdorf(Baden);8003871
LMAR;Marke;8012305
RMAR;Markelfingen;8003872
TMA;Markelsheim;8003873
LMA;Markkleeberg;8012308
LMAN;Markkleeberg Nord;8012304
LGW;Markkleeberg-Gaschwitz;8011598
LMAG;Markkleeberg-Großstädteln;8010228
LMKS;Markranstädt;8012311
UML;Marksuhl;8012312
NMB;Markt Bibart;8003876
NMER;Markt Erlbach;8003878
MIDR;Markt Indersdorf;8003072
MSB;Markt Schwaben;8003879
NMT;Marktbreit;8003881
MMK;Marktl;8003883
NMH;Marktleuthen;8003884
MMO;Marktoberdorf;8003885
MMOS;Marktoberdorf Schule;8003877
NMR;Marktredwitz;8000247
NMSG;Marktschorgast;8003887
EMAM;Marl Mitte;8003888
EMHM;Marl-Hamm;8003890
UMAH;Marlishausen;8012314
EMSI;Marl-Sinsen;8003891
FMHM;Marnheim;8003893
BMQU;Marquardt;8012315
EMAR;Marsberg;8003896
TMAR;Marstetten-Aitrach;8003897
WMTF;Martensdorf;8012316
NMLZ;Martinlamitz;8003898
UMT;Martinroda;8012317
SMSO;Martinstein;8003899
MMSZ;Martinszell(Allgäu);8003901
NMX;Marxgrün;8003903
RMX;Marxzell;8007009
MMZG;Marzling;8003905
AMA;Maschen;8003906
TMSM;Maselheim;8079119
EMAN;Massen;8003909
MMSG;Massing;8003910
MMTZ;Matzing;8003912
TMAU;Maubach;8003913
RMAU;Mauer(b Heidelberg);8003915
TMBS;Maulbronn Stadt/Kloster;8003918
TMW;Maulbronn West;8087080
RMLG;Maulburg;8003920
NMSM;Mausheim;8003921
NMAU;Mauthaus;8070804
RMAX;Maxau;8084068
NMXH;Maxhütte-Haidhof;8003922
RMAL;Maximiliansau Eisenbahnstraße;8003923
RMAW;Maximiliansau West;8084067
RMAI;Maximiliansau-Im Rüsten;8003911
KMYO;Mayen Ost;8000248
KMYW;Mayen West;8003924
KMAY;Mayschoß;8003926
KMCH;Mechernich;8003927
UME;Mechterstädt;8012320
AMDH;Meckelfeld;8003929
TMK;Meckenbeuren;8003930
KMCP;Meckenheim Industriepark;8003937
KKOF;Meckenheim Kottenforst;8003414
KMCK;Meckenheim(Bz Köln);8003931
RMK;Meckesheim;8003932
BMZ;Medewitz(Mark);8012322
NMEE;Meeder;8003938
DMA;Meerane;8012323
KMBO;Meerbusch-Osterath;8004694
AMSS;Meeschensee;8079026
DMEH;Mehltheuer;8010229
EMHO;Mehrhoog;8003943
HMEI;Meine;8003947
DMS;Meinersdorf(Erzgeb);8012324
HMRS;Meinersen;8003949
EMZH;Meinerzhagen;8003950
UM;Meiningen;8010230
LMEI;Meinsdorf;8010231
DME;Meißen;8012326
DMEA;Meißen Altstadt;8012318
DMT;Meißen Triebischtal;8012327
MMEI;Meitingen;8003952
LME;Meitzendorf;8012328
FMLB;Melbach;8003953
WMCH;Melchow;8012329
AMF;Meldorf;8003954
HMEL;Melle;8003956
UMEL;Mellenbach-Glasbach;8012330
HMDF;Mellendorf;8003957
UMEN;Mellingen(Thür);8012332
NME;Mellrichstadt Bf;8003959
AME;Melsdorf;8003960
FMLS;Melsungen;8003961
FMBB;Melsungen Bartenwetzerbrücke;8003971
FRFHW;Melsungen-Röhrenfurth;8005125
MM;Memmingen;8000249
KMD;Menden(Rheinl);8003966
EMED;Menden(Sauerland);8003967
EMEU;Menden(Sauerland)Süd;8003965
KNME;Mendig;8004393
TMG;Mengen;8003969
FMGH;Mengeringhausen;8003970
UMGH;Mengersgereuth-Hämmern;8012333
UMHO;Mengersgereuth-Hämmern Ost;8012334
RMZN;Menzingen(Baden);8007145
HMEP;Meppen;8003978
MMEG;Merching;8003979
SMER;Merchweiler;8003980
MMR;Mering;8003982
MSAF;Mering-St Afra;8004008
EMES;Mersch(Westf);8003986
LMG;Merseburg;8010232
LMGB;Merseburg Bergmannsring;8012339
KMES;Merten(Sieg);8003987
RME;Mertesheim;8003988
MMTG;Mertingen Bahnhof;8003989
KMEZ;Merzenich;8003990
SMZG;Merzig(Saar);8003992
SMZM;Merzig(Saar) Stadtmitte;8003991
HNMU;Mesch Neue Mühle;8070734
EMSD;Meschede;8003993
LMF;Meßdorf;8012342
FMES;Messel;8003996
EMSN;Messinghausen;8003998
EMTE;Metelen Land;8004001
FMET;Mettenheim;8004003
SMT;Mettlach;8004004
KME;Mettmann Stadtwald;8004005
KMEW;Mettmann Zentrum;8004007
TME;Metzingen(Württ);8004009
TNHU;Metzingen-Neuhausen;8070678
UMEU;Meuselbach-Schwarzmühle;8012346
WME;Meyenburg;8012348
NMI;Michelau(Oberfr);8004011
TMIC;Michelau(Württ);8007194
NMIK;Michelaubrück;8004013
FMIC;Michelbach(Unterfr);8007277
FMICH;Michelbach(Unterfr) Herrnmühle;8070165
FMI;Michelstadt;8004017
BMIP;Michendorf;8010233
TMST;Miedelsbach-Steinenberg;8007193
MMIB;Miesbach;8004019
SRAM;Miesenbach;8007482
KMIE;Miesenheim;8004020
LMST;Mieste;8012351
LMT;Miesterhorst;8012352
EMIL;Millingen(b Rees);8004024
KMIL;Millingen(b Rheinb);8004023
NMLT;Miltach;8004026
NM;Miltenberg;8000640
LMI;Miltern;8012354
WMI;Miltzow;8012358
NMIM;Mimberg;8004028
MMAH;Mindelaltheim;8004030
MMH;Mindelheim;8000338
HM;Minden(Westf);8000252
WMIR;Mirow;8012361
WMIS;Mistorf;8012362
FMGD;Mittel Gründau;8004037
DMHD;Mittelherwigsdorf;8010234
DMST;Mitteloelsnitz;8012366
UMSK;Mittelschmalkalden;8012367
NMSN;Mittelsinn;8004040
MMW;Mittenwald;8004043
MMIG;Mittergars;8004046
DMW;Mittweida;8012369
BMX;Mixdorf;8012370
TMO;Mochenwangen;8004049
TML;Möckmühl;8004050
LMRN;Mockrehna;8012371
KMO;Moers;8000644
LMGI;Mögelin;8012373
TMOE;Mögglingen(Gmünd);8004053
TMHB;Möhringen Bahnhof;8004068
TMHR;Möhringen Rathaus;8004067
WMOI;Moidentin;8012384
AMLN;Mölln(Lauenb);8004057
WMOE;Mölln(Meckl);8012376
FMOE;Mömbris-Mensengesäß;8007279
FMOES;Mömbris-Strötzbach;8070166
TMON;Monbach-Neuhausen;8004077
KM;Mönchengladbach Hbf;8000253
KMGE;Mönchengladbach-Genhausen;8004061
KML;Mönchengladbach-Lürrip;8001745
KMR;Mönchengladbach-Rheindahlen;8004063
WMN;Mönchhagen;8012377
NMOE;Mönchröden;8004064
SML;Monreal;8004078
FMSH;Monsheim;8000663
FMTN;Montabaur;8000667
SMON;Monzingen;8004080
AMBH;Moorbekhalle;8079023
SMBT;Moosbachtal;8079265
MMB;Moosburg;8004084
MMRI;Moosrain;8007630
FMF;Mörfelden;8004065
LMGN;Möringen(Altm);8012378
DMO;Moritzburg;8012387
RMOE;Mörlenbach;8004066
NMOU;Morlesau;8004090
AMM;Morsum;8004093
RMOW;Mosbach West;8004095
RMO;Mosbach(Baden);8004094
RNZ;Mosbach-Neckarelz;8000264
DML;Mosel;8012388
SMK;Moselkern;8004096
LMOS;Möser;8012381
TMS;Mössingen;8004070
MMTN;Möttingen;8004071
EMUD;Mudersbach;8004099
LMCH;Mücheln(Geiseltal);8012390
LMCZ;Mücheln(Geiseltal) Stadt;8012392
FMCK;Mücke(Hess);8004100
SMD;Müden(Mosel);8004101
DMUE;Mügeln Bf;8070695
DMUES;Mügeln Stadt;8070696
TM;Mühlacker;8000339
TMRO;Mühlacker Rößlesweg;8004103
LMUA;Mühlanger;8012393
DMHL;Mühlbach(Pirna);8012394
MMF;Mühldorf(Oberbay);8000258
TMUE;Mühlen(b Horb);8004104
HMLN;Mühlen(Oldb);8004105
BMM;Mühlenbeck-Mönchmühle;8080980
RMH;Mühlhausen(b Engen);8004107
UMH;Mühlhausen(Thür);8010235
TMUL;Mühlheim(b Tuttlingen);8004111
FMH;Mühlheim(Main);8004112
FMHD;Mühlheim(Main)-Dietesheim;8070088
NMST;Mühlstetten;8004115
FNR;Mühltal;8004350
TMRN;Mühringen;8070494
EMLR;Mülheim(Ruhr)Hbf;8000259
EMRY;Mülheim(Ruhr)Styrum;8000687
EMRW;Mülheim(Ruhr)West;8004122
RML;Müllheim(Baden);8004124
BMR;Müllrose;8012400
NMBG;Münchberg;8004126
BMB;Müncheberg(Mark);8010236
HMHZ;Münchehof(Harz);8004127
MMDN;München Donnersbergerbrücke;8004128
MFHB;München Flughafen Besucherpark;8004167
MFHM;München Flughafen Terminal;8004168
MHAB;München Hackerbrücke;8004129
MHAR;München Harras;8004130
MH;München Hbf;8000261
MHT;München Hbf (tief);8098263
MH  N;München Hbf Gl.27-36;8098261
MH  S;München Hbf Gl.5-10;8098262
MHPW;München Heimeranplatz;8005419
MMHG;München Hirschgarten;8004179
MIT;München Isartor;8004131
MKA;München Karlsplatz;8004132
MLEF;München Leienfelsstr.;8004133
MLEU;München Leuchtenbergring;8004134
MMP;München Marienplatz;8004135
MOP;München Ost;8000262
MRP;München Rosenheimer Platz;8004136
MSW;München Siemenswerke;8004137
MMAR;München St.Martin-Str.;8004138
UMU;München(Bad Berka);8012401
MMAL;München-Allach;8004140
MMAU;München-Aubing;8004141
MBAL;München-Berg am Laim;8004142
MDFG;München-Daglfing;8004143
MEGS;München-Englschalking;8004144
MFAS;München-Fasanerie;8004145
MFG;München-Fasangarten;8004146
MFE;München-Feldmoching;8004147
MFHH;München-Freiham;8004181
MGI;München-Giesing;8004148
MJK;München-Johanneskirchen;8004149
MKFS;München-Karlsfeld;8004150
ML;München-Laim;8004151
MLW;München-Langwied;8004152
MLO;München-Lochhausen;8004153
MMT;München-Mittersendling;8004154
MMCH;München-Moosach;8004155
MNA;München-Neuaubing;8004156
MNPS;München-Neuperlach Süd;8006696
MOZ;München-Obermenzing;8004157
MP;München-Pasing;8004158
MPER;München-Perlach;8004159
MRI P;München-Riem;8004160
MSN;München-Solln;8004161
MTR;München-Trudering;8004162
MAUG;München-Untermenzing;8004139
MWKR;München-Westkreuz;8004163
FMHN;Münchhausen;8004164
TMCG;Münchingen;8007325
TMCR;Münchingen Rührberg;8070220
MMST;Münchsmünster;8004165
SMUE;Münchweiler(Alsenz);8087062
SMR;Münchweiler(Rodalb);8004166
NMUE;Münnerstadt;8004169
TMN;Münsingen;8070495
FMTR;Münster(b Dieburg);8004171
ENHF;Münster(W)Zentrum Nord;8004173
EMST;Münster(Westf)Hbf;8000263
EABT;Münster-Albachten;8000462
EAML;Münster-Amelsbüren;8000569
ENBE;Münster-Häger;8004426
EHIT;Münster-Hiltrup;8002841
EMSR;Münster-Roxel;8004190
SMSA;Münster-Sarmsheim;8004172
ESPR;Münster-Sprakel;8005635
RUM;Münstertal(Schwarzwald);8007337
RMZH;Münzesheim;8007142
RMZO;Münzesheim Ost;8007146
SMLB;Mürlenbach;8004174
AMUE;Müssen;8004177
RMU;Muggensturm;8004178
RMU B;Muggensturm Badesee;8004192
NMS;Muhr a See;8000534
DMUL;Mulda(Sachs);8012407
DMBH;Muldenberg Floßplatz;8000273
DMH;Muldenhütten;8012408
LMD;Muldenstein;8012409
AMS;Mulsum-Essel;8007809
TMU;Munderkingen;8004182
HMS;Munster(Örtze);8004183
RMRG;Murg(Baden);8004184
MMU;Murnau;8004185
MUO;Murnau Ort;8004186
TMT;Murrhardt;8004188
RMCH;Mußbach;8004189
NNAB;Nabburg;8004191
LNHM;Nachterstedt-Hoym;8012410
FNAC;Nackenheim;8004193
TNA;Nagold;8004196
TNA M;Nagold Stadtmitte;8004201
TNAI;Nagold-Iselshausen;8004202
TNAS;Nagold-Steinberg;8004195
NNIL;Naila;8004198
SNAB;Namborn;8004199
KNAM;Namedy;8004200
LNA;Narsdorf;8010238
DNA;Nassau(Erzgeb);8012412
FNAS;Nassau(Lahn);8004206
MNBN;Nassenbeuren;8004207
WNAS;Nassenheide;8012413
HNAH;Natrup-Hagen;8004208
BNAU;Nauen;8010239
LNAU;Nauendorf(Saalkr);8012414
FNU;Nauheim(b Gr.Gerau);8004210
UNM;Naumburg(Saale)Hbf;8010240
UNMO;Naumburg(Saale)Ost;8012415
UNRO;Naumburg-Roßbach;8012429
DNAO;Naundorf (b Oschatz);8070691
LNH;Naunhof;8012416
KNEA;Neanderthal;8004213
DNEB;Nebitzschen;8070698
UNE;Nebra;8012417
WNL;Nechlin;8012418
RNBH;Neckarbischofsheim Helmhof;8007435
RNHF;Neckarbischofsheim Nord;8077434
RNHS;Neckarbischofsheim Stadt;8007434
RNB;Neckarburken;8004215
RNM;Neckargemünd;8000265
RNMA;Neckargemünd Altstadt;8004217
RNA;Neckargerach;8004216
RNH;Neckarhausen bei Neckarsteinach;8004218
RNT;Neckarsteinach;8004219
TN;Neckarsulm;8004220
TN  M;Neckarsulm Mitte;8004232
TNSN;Neckarsulm Nord;8004238
TN  S;Neckarsulm Süd;8004226
RNEZ;Neckarzimmern;8004222
SNF;Neef;8004223
ANEZ;Neetzendorf;8004227
WNA;Neetzka;8012421
ENHH;Neheim-Hüsten;8004228
TNEH;Nehren;8004229
RNFL;Neidenfels;8079146
RNST;Neidenstein;8007441
LNI;Neinstedt;8012423
TNL;Nellmersbach;8004233
KNEM;Nemmenich;8004234
LNDG;Nemsdorf-Göhrendorf;8012424
TNED;Nendingen(b Tuttlingen);8004235
LNS;Nennhausen;8012425
SNE;Nennig;8004236
DNGM;Nennigmühle;8012426
RNN;Nenzingen;8077772
MNSG;Nersingen;8004239
MNEW;Nesselwang;8004240
KNEH;Nettersheim;8004242
WNED;Netzeband;8012428
LNKA;Netzkater;8017016
DNZU;Netzschkau;8012430
FNIU;Neu Isenburg;8004246
WNPG;Neu Pudagla;8017349
ANSJ;Neu St Jürgen;8007120
WNWO;Neu Wokern;8012436
ANWF;Neu Wulmstorf;8004247
FNAP;Neu-Anspach;8007850
NNAE;Neubäu;8004250
ENBM;Neubeckum;8004251
MNB;Neubiberg;8004252
WN;Neubrandenburg;8010241
SNBR;Neubrücke(Nahe);8004253
WNB;Neubukow;8012438
MNBD;Neuburg(Donau);8004254
MNBK;Neuburg(Kammel);8004256
RNBU;Neuburg(Rhein);8004257
TND;Neudenau;8004258
UND;Neudietendorf;8010242
DNDF;Neudorf(Erzgeb);8012442
HNPL;Neudorf-Platendorf;8004260
UNS;Neue Schenke;8012443
TNE;Neuenbürg(Enz);8004265
TNEE;Neuenbürg(Enz) Eyachbrücke;8070278
TNEB;Neuenbürg(Enz) Freibad;8070276
TNES;Neuenbürg(Enz) Süd;8004264
RNBG;Neuenburg(Baden);8089119
NNDU;Neuendettelsau;8004268
BNG;Neuenhagen(b Berlin);8081020
HNKO;Neuenkirchen(Oldb);8004271
NNE;Neuenmarkt-Wirsberg;8000267
ENRA;Neuenrade;8004273
TNN;Neuenstein;8004276
MNF;Neufahrn(b Freising);8004279
MNFR;Neufahrn(Niederbay);8000688
TNEF;Neuffen;8007448
TNFH;Neufra(Hohenz);8007228
DNF;Neugersdorf;8012454
MNGH;Neugilching;8004249
UNHR;Neuhaus am Rennweg;8087081
NNP;Neuhaus(Pegnitz);8004284
RNHN;Neuhausen Bad Bf;8004289
MNHL;Neuhausen(b Landshut);8026358
BNH;Neuhausen(Cottbus);8012456
UNHI;Neuhaus-Igelshieb;8012452
BNE;Neuhof(b Zossen);8012458
FNF;Neuhof(Kr Fulda);8004295
LNK;Neukieritzsch;8010243
DNKO;Neukirch(Lausitz)Ost;8012460
DNKW;Neukirch(Lausitz)West;8010400
NNS;Neukirchen(b Sulzb);8000269
MNK;Neukirchen(Inn);8004298
DNK;Neukirchen-Klaffenbach;8012462
LNWY;Neukirchen-Wyhra;8012463
ANL;Neukloster(Kr Stade);8004302
RNL;Neulußheim;8004304
DNM;Neumark(Sachs);8010244
NNT;Neumarkt(Oberpf);8004305
MNR;Neumarkt-St Veit;8000720
UNME;Neumühle(Elster);8012465
AN;Neumünster;8000271
ANSW;Neumünster Stadtwald;8007790
ANMS;Neumünster Süd AKN;8007062
LN;Neundorf(Anh);8012467
UNH;Neunhofen;8012468
RNK;Neunkirch;8004308
NNKS;Neunkirchen a Sand;8004310
ENK;Neunkirchen(Kr Siegen);8004313
SNK;Neunkirchen(Saar)Hbf;8000272
SNKW;Neunkirchen(Saar)-Wellesweiler;8004312
DNOE;Neuoelsnitz;8010245
MNN;Neuötting;8004315
BNP;Neupetershain;8012469
WNRR;Neuruppin Rheinsberger Tor;8010175
WNRW;Neuruppin West;8010246
DNP;Neusalza-Spremberg;8012470
MNES;Neusäß;8004318
NNEU;Neuses(b Kronach);8004319
NNSG;Neusorg;8004321
DNZ;Neusörnewitz;8012471
KNAL;Neuss Allerheiligen;8004335
KNAK;Neuss Am Kaiser;8004320
KN;Neuss Hbf;8000274
KNRC;Neuss Rheinparkcenter;8004316
KNSD;Neuss Süd;8004317
HNRU;Neustadt am Rübenberge;8004322
NNA;Neustadt(Aisch)Bahnhof;8004323
NNAM;Neustadt(Aisch)Mitte;8004336
NNU;Neustadt(b Coburg);8004325
MND;Neustadt(Donau);8004326
WNS;Neustadt(Dosse);8010248
ANT;Neustadt(Holst);8004327
ANN;Neustadt(Holst)Gbf;8099507
FNSM;Neustadt(Kr Marburg);8004328
UNU;Neustadt(Orla);8012472
DNE;Neustadt(Sachs);8010249
RNSS;Neustadt(Schwarzw);8004331
NNW;Neustadt(Waldnaab);8004332
RND;Neustadt(Weinstr) Süd;8004306
RN;Neustadt(Weinstr)Hbf;8000275
RNBO;Neustadt-Böbig;8004489
WNG;Neustadt-Glewe;8012474
TNHO;Neustadt-Hohenacker;8004333
NNSP;Neustift(b Passau);8084074
WNT;Neustrelitz Hbf;8010250
BNTB;Neutrebbin;8012475
MNM;Neu-Ulm;8006730
KNE;Neuwied;8000276
TNW;Neuwirtshaus(Porscheplatz);8004338
BNZ;Neuzelle;8012479
FND;Nidda;8000277
FHWD;Nidderau;8000158
FECH;Nidderau-Eichen;8001701
FWIN;Nidderau-Windecken;8006465
KNID;Nideggen-Brück;8007825
ANB;Niebüll;8004343
ANBN;Niebüll neg;8074343
ANB A;Niebüll, Sylt Shuttle;8085311
SNID;Niedaltdorf;8004344
FNFD;Nieder Flörsheim-Dalsheim;8004345
FNO;Nieder Ohmen;8004348
FNOL;Nieder Olm;8004349
FNRW;Nieder Wöllstadt;8004353
DNDR;Niederau;8012482
KTUM;Niederau-Tuchmühle;8007834
TNB;Niederbiegen;8004363
DNBO;Niederbobritzsch;8012483
FNCH;Niederbrechen;8004364
KND;Niederdollendorf;8004366
DNIE;Niederdorf(Erzgeb);8013459
FNIE;Niederdorfelden;8004367
ENDR;Niederdreisbach;8007079
ENID;Niederdresselndorf;8004369
FNIB;Niedererbach;8004373
WNW;Niederfinow;8012485
LNF;Niedergörsdorf;8012487
FNHD;Niederhadamar;8004376
FNDH;Niederheimbach;8004379
FNH;Niederhöchstadt;8004380
ENDV;Niederhövels;8004381
FNJ;Niederjosbach;8004382
KNL;Niederlahnstein;8000278
BNDL;Niederlehme;8012489
MNLH;Niederlindhart;8004391
SNDL;Niederlinxweiler;8004392
FNMI;Niedermittlau;8004395
SNDM;Niedermohr;8004396
LNR;Niederndodeleben;8012490
FNSD;Niedernhausen(Taunus);8004400
DNOW;Niederoderwitz;8012491
UNP;Niederpöllnitz;8012493
MNRU;Niederraunau;8004401
MNRO;Niederroth;8004404
UNIW;Niedersachswerfen;8012494
LNDH;Niedersachswerfen Herkulesmarkt;8080992
LNDI;Niedersachswerfen Ilfelder Straße;8080991
LNDS;Niedersachswerfen Ost;8017017
FNDS;Niederscheld(Dillkr)Süd;8004405
ENDN;Niederschelden;8004406
ENDO;Niederschelden Nord;8004407
DNSL;Niederschlag;8012496
DNDS;Niederschlottwitz;8012497
UNSK;Niederschmalkalden;8012498
FNS;Niederselters;8004409
UNI;Niederspier;8012500
FNIH;Niedersteinbach;8007278
TNI;Niederstetten;8004412
TNS;Niederstotzingen;8004413
UNTA;Niedertrebra;8012502
FNL;Niederwalgern;8004417
FNWF;Niederwalluf;8004418
DNI;Niederwartha;8012503
FNDW;Niederweimar;8004420
DNR;Niederwiesa;8010253
UNWL;Niederwillingen;8012504
RNID;Niederwinden;8004423
DNWZ;Niederwürschnitz;8012505
FNIZ;Niederzeuzheim;8004424
KNZS;Niederzissen;8070501
DNZW;Niederzwönitz;8012499
TNF;Niefern;8004425
LNM;Niemberg;8012506
LNB;Nienburg(Saale);8012507
HNBG;Nienburg(Weser);8000279
LNHG;Nienhagen(Halberst);8010254
FNIR;Nierstein;8004432
KNIK;Nieukerk;8004433
KNIV;Nievenheim;8004434
FNIV;Nievern;8004435
TNK;Niklashausen;8004437
RNIM;Nimburg(Baden);8007294
FERW;Nistertal-Bad Marienberg;8001819
SNI;Nittel;8004438
DNB;Nöbdenitz;8012509
SNON;Nohen;8004444
SNO;Nohfelden;8079083
UNOH;Nohra(Weimar);8012511
UNA;Nohra(Wipper);8012512
MNHN;Nonnenhorn;8004446
ENOB;Nordbögge;8004448
HND;Norddeich;8004449
HNDM;Norddeich Mole;8007768
HNN;Norden;8000800
MNOD;Nordendorf;8004451
HNO;Nordenham;8004452
ANDM;Norderstedt Mitte;8079027
NNOH;Nordhalben Bf;8004455
ANH;Nordhastedt;8004456
UN;Nordhausen;8010256
LNHNB;Nordhausen Bahnhofsplatz;8070777
LNHH;Nordhausen Hesseröder Straße;8070732
LNHN;Nordhausen Nord;8017020
LNHR;Nordhausen Ricarda-Huch-Straße;8070733
LNHKS;Nordhausen Schurzfell;8070902
LNHA;Nordhausen-Altentor;8017018
LNHK;Nordhausen-Krimderode;8017019
UNSA;Nordhausen-Salza;8012516
TNO;Nordheim(Württ);8004458
ANZ;Nordholz;8004460
MNL;Nördlingen;8000280
ANDS;Nordsode;8007116
HNOS;Nordstemmen;8000282
ENOW;Nordwalde;8004461
KNO;Norf;8004462
SNOR;Norheim;8004463
RNO;Norsingen;8004464
HNTH;Nörten-Hardenberg;8004441
HN;Northeim(Han);8000283
ANF;Nortorf;8004466
WNOS;Nossentin;8012517
EAPH;Nottuln-Appelhülsen;8000595
DNUN;Nünchritz;8012523
NSTD;Nürnberg Frankenstadion;8004493
NND;Nürnberg Frankenstadion Sonderbahnsteig;8098493
NN;Nürnberg Hbf;8000284
NNRO;Nürnberg Nordost;8004469
NNO;Nürnberg Ost;8004471
NNOS;Nürnberg Ostring;8004470
NNRS;Nürnberg Rothenburger Str.;8004473
NDHF;Nürnberg-Dürrenhof;8004442
NDTH;Nürnberg-Dutzendteich;8004476
NNES;Nürnberg-Eibach;8004477
NNER;Nürnberg-Erlenstegen;8004478
NGLH;Nürnberg-Gleißhammer;8005304
NNLH;Nürnberg-Laufamholz;8004480
NNMO;Nürnberg-Mögeldorf;8004481
NNRH;Nürnberg-Rehhof;8004491
NNRE;Nürnberg-Reichelsdorf;8004483
NNSR;Nürnberg-Sandreuth;8004484
NNSW;Nürnberg-Schweinau;8004485
NNST;Nürnberg-Stein;8004486
NNSE;Nürnberg-Steinbühl;8004487
TNU;Nürtingen;8004488
TNU R;Nürtingen-Roßdorf;8090021
TNUV;Nürtingen-Vorstadt;8090020
ANTZ;Nützen;8007055
TNUF;Nufringen;8004490
NNBS;Nußberg-Schönau;8070668
FORA;Ober Ramstadt;8004497
FOW;Ober Widdersheim;8004499
ROA;Oberachern;8007002
ROAB;Oberachern Bindfadenfabrik;8007003
TOAI;Oberaichen;8004496
MOA;Oberammergau;8004503
NOA;Oberasbach;8004504
MOU;Oberau;8004506
MOD;Oberaudorf;8004507
SOH;Oberbettingen-Hillesheim;8004513
SOG;Oberbillig;8004514
FOBA;Oberbimbach;8004515
TOBB;Oberboihingen;8004517
FOB;Oberbrechen;8004518
NON;Oberdachstetten;8004521
ROBE;Oberderdingen-Flehingen Industrie;8079078
TOLC;Oberelchingen;8004525
FOSN;Oberelsungen;8004526
KOE;Obererbach;8004527
TOES;Oberesslingen;8004528
NOB;Oberferrieden;8004529
ROGI;Obergimpern;8007437
MOGS;Obergries;8004531
MOGB;Obergriesbach;8004532
UOGR;Obergrunstedt;8012524
NOH;Oberhaid;8004533
ROHD;Oberharmersbach Dorf;8007105
ROHR;Oberharmersbach-Riersbach;8007106
EOB;Oberhausen Hbf;8000286
EOHT;Oberhausen-Holten;8004540
EOS;Oberhausen-Osterfeld Süd;8004541
EOSD;Oberhausen-Sterkrade;8004542
UOF;Oberhof(Thür);8012525
LOH;Oberholz;8012526
ROB;Oberkirch;8004545
ROBK;Oberkirch-Köhlersiedlung;8004546
TON;Oberkochen;8004549
NOKP;Oberkotzau;8000287
ROK;Oberkrozingen;8007331
KOL;Oberlahnstein;8004550
UOLA;Oberlauscha;8012527
TOL;Oberlenningen;8004553
DOBL;Oberlichtenau;8012528
MOLH;Oberlindhart;8004554
SOW;Oberlinxweiler;8004555
KOM;Obermaubach;8007823
SOBM;Obermohr;8004557
NOBN;Obernau;8004558
NOE;Obernburg-Elsenfeld;8004560
TOB;Oberndorf(Neckar);8004563
EOBW;Oberndorf(Wittgenstein);8004564
FOBH;Obernhof(Lahn);8004567
DOZ;Oberoderwitz;8010259
DOZO;Oberoderwitz Oberdorf;8012530
MOMN;Oberottmarshausen;8004571
ROOE;Oberöwisheim;8007141
UOR;Oberröblingen;8012532
UORO;Oberrohn;8012533
DOH;Oberrothenbach;8012534
ROBL;Oberrotweil;8007290
ROSC;Oberschefflenz;8004577
MOSM;Oberschleißheim;8004580
DOSC;Oberschlottwitz;8012535
BOB;Obersdorf;8012537
NOBS;Obersinn;8004583
MOSF;Oberstaufen;8004584
MOF;Oberstdorf;8004585
NOT;Obertraubling;8004592
FOTS;Obertshausen(Kr Of);8004593
ROT;Obertsrot;8004594
FOU;Oberursel(Taunus);8004596
FOUS;Oberursel-Stierstadt;8087064
FWN;OberurselWeißkirchen/Steinbach;8006304
DOG;Obervogelgesang;8012540
UOB;Oberweimar;8012541
UOW;Oberweißbach-Deesbach;8012542
NOBW;Oberwerrn;8004453
FOBW;Oberwesel;8004601
ROD;Oberwinden;8004603
KOWI;Oberwinter;8004604
TOBZ;Oberzell;8004605
KOZS;Oberzissen;8070507
MOBG;Obing;8070803
UOFM;Obstfelderschmiede;8010260
NOK;Ochenbruck;8004609
NOF;Ochsenfurt;8000818
TOC;Ochsenhausen;8079093
LOL;Ochtmersleben;8012546
EOP;Ochtrup;8004613
FOCK;Ockenheim;8004614
RODH;Odenheim Bf;8007138
RODW;Odenheim West;8070099
BOD;Oderin;8012549
LOE;Oebisfelde;8010261
DOR;Oederan;8012550
BOEG;Oegeln;8012551
LOEH;Oehna;8012552
EOEL;Oelde;8004626
DOE B;Oelsnitz Bahnhofstraße;8017408
DOE;Oelsnitz(Erzgeb);8012553
DOV;Oelsnitz(Vogtl);8012554
AOE;Oerel;8007810
NOER;Oerlenbach;8004629
EOER;Oerlinghausen;8004630
WOE;Oertzenhof;8012555
HOES;Oesede;8004628
FOE;Oestrich-Winkel;8004635
MOET;Oettingen(Bay);8070508
EOVP;Oeventrop;8004642
ROU;Offenau;8004643
FOKL;Offenbach(Main) Kaiserlei;8070092
